id,Exited
165034,0.04769446861984621
165035,0.876923711237802
165036,0.04871187609214468
165037,0.1695316192198497
165038,0.27120313548625
165039,0.05090260348908971
165040,0.05486432464384728
165041,0.07894976092671965
165042,0.7160322261193038
165043,0.04468876776734708
165044,0.1475309957836959
165045,0.04742830895599664
165046,0.044917044690438716
165047,0.09951765181966396
165048,0.7474890886434322
165049,0.05954822545893089
165050,0.07650233535401436
165051,0.3566124621930827
165052,0.04676679337772195
165053,0.0596728757068458
165054,0.04634831085524794
165055,0.07064969695700751
165056,0.21428894569651552
165057,0.044428453237354094
165058,0.49774033229224174
165059,0.11227632685528893
165060,0.9433958655103448
165061,0.5879955465301785
165062,0.07618633272567152
165063,0.6121931115485345
165064,0.04726794106125222
165065,0.05197449539642065
165066,0.08252646575419001
165067,0.08895103942586824
165068,0.0487720475428973
165069,0.04480211788279018
165070,0.8751323013097829
165071,0.049481114544079274
165072,0.06174857382088072
165073,0.9214349304043346
165074,0.5809161326476626
165075,0.14267458518967713
165076,0.12231900762045346
165077,0.04461229832304682
165078,0.23680808599510153
165079,0.12236744886936318
165080,0.044523989602374706
165081,0.05377913841320935
165082,0.043574976390320506
165083,0.35654821254287417
165084,0.05606228331538619
165085,0.04396372353825544
165086,0.044827482150152496
165087,0.6131983914969082
165088,0.0476196366392542
165089,0.06547383975244278
165090,0.06326917009515189
165091,0.047019226892238954
165092,0.04644364152388199
165093,0.08614271631048591
165094,0.046815779982139025
165095,0.08304110059615755
165096,0.1938427068795501
165097,0.09270133582112516
165098,0.05160483650569882
165099,0.04497562601771817
165100,0.901325437908535
165101,0.062247910937488514
165102,0.06272734307467599
165103,0.047655301473693984
165104,0.10051296865622891
165105,0.499949125597829
165106,0.27792898706132924
165107,0.057832577629841356
165108,0.047071249514750446
165109,0.24864886059104507
165110,0.07121009480855027
165111,0.05196758398996639
165112,0.06411285136927325
165113,0.04678997048751373
165114,0.04672879888675385
165115,0.04771198485385596
165116,0.4770065839849516
165117,0.053703784903494325
165118,0.30215859907746845
165119,0.07568314347041602
165120,0.06479051351911144
165121,0.26274711205338075
165122,0.14348892849812717
165123,0.05959306099985485
165124,0.1844500018394594
165125,0.048512098618768734
165126,0.05031108793376838
165127,0.046487990807616064
165128,0.04643737102016592
165129,0.045762050687888335
165130,0.9472254516365367
165131,0.044875129728343593
165132,0.24169923101459842
165133,0.07993130657864372
165134,0.045031199612386295
165135,0.06303267794263664
165136,0.0439337617217918
165137,0.5048489727298401
165138,0.8156729824819224
165139,0.7476972641362428
165140,0.06800495119528503
165141,0.04820982580419205
165142,0.04371122785290947
165143,0.07505567296583762
165144,0.14729217275943235
165145,0.5071168076826092
165146,0.1768521260804867
165147,0.05485207119621013
165148,0.061501368384174325
165149,0.051111178039280024
165150,0.045721213847115486
165151,0.8094876772857451
165152,0.44661562383910236
165153,0.05421088201539346
165154,0.04644141404789434
165155,0.04934754640300772
165156,0.043917105054822304
165157,0.05112772196015809
165158,0.4161910698506985
165159,0.07511010079083928
165160,0.053178197805541776
165161,0.04610666145421919
165162,0.8335752257946496
165163,0.0478074973290315
165164,0.04630759344572833
165165,0.08085637240263811
165166,0.9431216693276084
165167,0.05681495887396249
165168,0.05093561757477692
165169,0.06357966879579885
165170,0.06155355394465612
165171,0.06541980816019304
165172,0.6460419916181689
165173,0.09203171229664205
165174,0.04675596025425919
165175,0.06696061402579956
165176,0.04668803330058188
165177,0.05261484010229425
165178,0.5379627013902515
165179,0.8181150788998357
165180,0.0482874168374389
165181,0.9129968791813853
165182,0.1178393635923699
165183,0.049285962308676
165184,0.05439283452650371
165185,0.0488797103356253
165186,0.044591756156292045
165187,0.9485752558552139
165188,0.9398843442240006
165189,0.045734447466021684
165190,0.04681525925052755
165191,0.10077168934325909
165192,0.088190757244859
165193,0.07355614292938147
165194,0.2630230877726389
165195,0.07957366639508222
165196,0.2733260511001469
165197,0.8350474854885108
165198,0.7078122041169338
165199,0.07938540130533593
165200,0.33187448041078144
165201,0.7613627069305968
165202,0.8217909919626779
165203,0.8702040235275
165204,0.7488558341372262
165205,0.047299389841354136
165206,0.08377605081124448
165207,0.05562514915786525
165208,0.04634333141753974
165209,0.12842748271917526
165210,0.40545160527559326
165211,0.9342056136242566
165212,0.05325261234046435
165213,0.04718763491784358
165214,0.9351233331235751
165215,0.28376556615237625
165216,0.05379242558526673
165217,0.04346193168311482
165218,0.045909347062077235
165219,0.9151458902060962
165220,0.2666417704181399
165221,0.05577396185813318
165222,0.11737198491287512
165223,0.07613918181588651
165224,0.050895073462807465
165225,0.9300441315502919
165226,0.8589177723444142
165227,0.12514143592183877
165228,0.10938859893156945
165229,0.3163481427730785
165230,0.9344734473556718
165231,0.04782016030566127
165232,0.04365202009148035
165233,0.05303297332945831
165234,0.0960658349788115
165235,0.04589472176701503
165236,0.6187168491217327
165237,0.04475029554636353
165238,0.0865844443240015
165239,0.04494762563536096
165240,0.044570021404853825
165241,0.04385352522696564
165242,0.21032441084602457
165243,0.04835106949147634
165244,0.7984561952014095
165245,0.044251471634581575
165246,0.05421397060795039
165247,0.046997105621155826
165248,0.051166223965612795
165249,0.18192873098264697
165250,0.04458354723744848
165251,0.044637159369861776
165252,0.17109192502272175
165253,0.26352255415431797
165254,0.045060706246743916
165255,0.08860656291505134
165256,0.18635697837225249
165257,0.04821214236182582
165258,0.8272451446083039
165259,0.3920867893778488
165260,0.21988514586244895
165261,0.8882716967719713
165262,0.5295551030499491
165263,0.04484505036210084
165264,0.04947967894297927
165265,0.04932259127482585
165266,0.044120784422003075
165267,0.48199356082092104
165268,0.07969177124173997
165269,0.7731251339664298
165270,0.27346880538033175
165271,0.046967679664607236
165272,0.9449147672115411
165273,0.061997919071001086
165274,0.057211311579917254
165275,0.1008650586449218
165276,0.08237857169209156
165277,0.16622390076891175
165278,0.9370926837784083
165279,0.07841870794391705
165280,0.04779843133774599
165281,0.04445401752430309
165282,0.08203420443449488
165283,0.043817379313206076
165284,0.2650930378351695
165285,0.07527779445814671
165286,0.06492807387320151
165287,0.04603526127885448
165288,0.05048046147665309
165289,0.05455206276088446
165290,0.04837939296993866
165291,0.045929050948704656
165292,0.07428899398117074
165293,0.6627935763194597
165294,0.043845046878317195
165295,0.1108705148004005
165296,0.057365404707091804
165297,0.04789612058069747
165298,0.046076970381629
165299,0.057986335912555365
165300,0.4695499165554483
165301,0.060943189014595174
165302,0.34130996624478704
165303,0.057212379581402455
165304,0.04395207798327078
165305,0.04357841772820186
165306,0.046336566333453115
165307,0.08195511251075559
165308,0.052189077910015154
165309,0.10231813295925031
165310,0.07994821787301704
165311,0.06673128416022203
165312,0.907597532209342
165313,0.0471465387087996
165314,0.050167621630016326
165315,0.11764182907899004
165316,0.12568280044346408
165317,0.043719274818062044
165318,0.8433638313801542
165319,0.08111902634277572
165320,0.048727850277935636
165321,0.06543473831165446
165322,0.05488730229952335
165323,0.055098980890470065
165324,0.0786006731956675
165325,0.2512378603144567
165326,0.41877921496834636
165327,0.07543820443776268
165328,0.08625600584985109
165329,0.045083087817172345
165330,0.05718920510178358
165331,0.06185647722849985
165332,0.7927914629508287
165333,0.04717520144097869
165334,0.04368010036611437
165335,0.046583376577125496
165336,0.10963806858457746
165337,0.1312610063718927
165338,0.2550505850858586
165339,0.11962147665147908
165340,0.061283943999691004
165341,0.05445242931492237
165342,0.04668709782794868
165343,0.04387852503155705
165344,0.06865437401066392
165345,0.06327772777172262
165346,0.9404838930518191
165347,0.27331058434594546
165348,0.0573068637496557
165349,0.06492995638080584
165350,0.043891794298984384
165351,0.09263279450642352
165352,0.05113037025423448
165353,0.04800024916475007
165354,0.06310429142981412
165355,0.07904284880871765
165356,0.046929773694659956
165357,0.05309408985357694
165358,0.06827380113459078
165359,0.05110295892474806
165360,0.9226637577145874
165361,0.0633020127273712
165362,0.29577940631935656
165363,0.11143606039380502
165364,0.04635997054935789
165365,0.9093842447658016
165366,0.044367386197908906
165367,0.13579461864271264
165368,0.10686628500542596
165369,0.7590627139910004
165370,0.1424982707444654
165371,0.043609651662415046
165372,0.05096401726544614
165373,0.04693834296477275
165374,0.8116911476418768
165375,0.04853180365065836
165376,0.045465900848657176
165377,0.04390099473922636
165378,0.08679534937994687
165379,0.04980969719889444
165380,0.07454622463908196
165381,0.0667823863863605
165382,0.04417253834004103
165383,0.04510636837499421
165384,0.053202484307194806
165385,0.07890930318050206
165386,0.8968167128936678
165387,0.044669346395690944
165388,0.12950802984043797
165389,0.07290782966260793
165390,0.653961389334895
165391,0.044134005953896084
165392,0.04968467544632549
165393,0.05845701930843329
165394,0.08254642798686124
165395,0.04430923366917147
165396,0.04750029723281965
165397,0.04672785126179329
165398,0.48351579878284273
165399,0.056989737020431135
165400,0.06174364597332135
165401,0.0568149436953073
165402,0.28264305642656745
165403,0.05005406659784904
165404,0.05611582788224641
