id,Exited
165034,0.021876770793702715
165035,0.8909773246709523
165036,0.017141561117288425
165037,0.2892009609898662
165038,0.2892009609898662
165039,0.005597020227861435
165040,0.042228986425425566
165041,0.04150203244955522
165042,0.6073784029309823
165043,0.0003607060638139665
165044,0.059860564418044424
165045,0.009016271008851454
165046,0.005597020227861435
165047,0.13245785599998391
165048,0.8166040685097848
165049,0.027959670881333804
165050,0.042228986425425566
165051,0.3432614988117462
165052,0.009221291796457361
165053,0.042228986425425566
165054,0.006150087832421391
165055,0.021876770793702715
165056,0.1130723070463701
165057,0.0003609094992554472
165058,0.43188419901816877
165059,0.0769404918137166
165060,0.9748116465972522
165061,0.7435767461142981
165062,0.018652470373979223
165063,0.8166040685097848
165064,0.007220117878126279
165065,0.027959670881333804
165066,0.12593336143263478
165067,0.17283375225184053
165068,0.007701777514044654
165069,0.011493630270215043
165070,0.9500770570577523
165071,0.026934111901121206
165072,0.08059785622107553
165073,0.9259947464098844
165074,0.43188419901816877
165075,0.09652192807456185
165076,0.10670609955808043
165077,0.006028929339367944
165078,0.30000728333185483
165079,0.2561331996964825
165080,0.009016271008851454
165081,0.05629501056394489
165082,0.005597020227861435
165083,0.2325592792186988
165084,0.02321077987556779
165085,0.005597020227861435
165086,0.005413392750401178
165087,0.5812557788338014
165088,0.007073612894480835
165089,0.07787392069069592
165090,0.0395725370275471
165091,0.0181703383703359
165092,0.005597020227861435
165093,0.10417694633053202
165094,0.005735330687809215
165095,0.010005403948481628
165096,0.40472726674769
165097,0.07787392069069592
165098,0.0447885321480092
165099,0.012921836132640002
165100,0.8260622523946415
165101,0.042228986425425566
165102,0.0065919178327004495
165103,0.039406981724535474
165104,0.12593336143263478
165105,0.6591099653093652
165106,0.32683463165088794
165107,0.013200756066822958
165108,0.005597020227861435
165109,0.10539358884887656
165110,0.04775606233617148
165111,0.033862989692952414
165112,0.059860564418044424
165113,0.014769409204876821
165114,0.017141561117288425
165115,0.023491634424320028
165116,0.4415554174826875
165117,0.03648607030586399
165118,0.44046228652851127
165119,0.09495273013741172
165120,0.06719315857943904
165121,0.33831737747858576
165122,0.01894521384460481
165123,0.10117753704169184
165124,0.2292144315456742
165125,0.003925917257513612
165126,0.014769409204876821
165127,0.010073577899832863
165128,0.013527530225275333
165129,0.007220117878126279
165130,0.9500770570577523
165131,0.017141561117288425
165132,0.15854874592862336
165133,0.022140513306702858
165134,0.011493630270215043
165135,0.10842228703504975
165136,0.005597020227861435
165137,0.0447885321480092
165138,0.8389117970861562
165139,0.8166040685097848
165140,0.07022930129962172
165141,0.0181703383703359
165142,0.005597020227861435
165143,0.15434314314643238
165144,0.28454993909661025
165145,0.3432614988117462
165146,0.2325592792186988
165147,0.07950001871376028
165148,0.010309632025752634
165149,0.013200756066822958
165150,0.012347772155765333
165151,0.7032883815727131
165152,0.8166040685097848
165153,0.003925917257513612
165154,0.005413392750401178
165155,0.019137343903593545
165156,0.005597020227861435
165157,0.023665396159506955
165158,0.4800095420305269
165159,0.04398522116851304
165160,0.000586405462872686
165161,0.007654299114330614
165162,0.7874767771436021
165163,0.020616315969755723
165164,0.010247040992588375
165165,0.10842228703504975
165166,0.9748116465972522
165167,0.010309632025752634
165168,0.0018031551340662233
165169,0.0447885321480092
165170,0.04971486053047361
165171,0.015871362460991245
165172,0.5022336749420114
165173,0.20620861507794494
165174,0.007304430384069062
165175,0.09652192807456185
165176,0.007220117878126279
165177,0.013200756066822958
165178,0.4382745929458379
165179,0.681924976092792
165180,0.002496591221275598
165181,0.927051911959069
165182,0.0907700939582469
165183,0.03648607030586399
165184,0.033862989692952414
165185,0.00444627847711099
165186,0.0003609094992554472
165187,0.9864885000429336
165188,0.9036575883914312
165189,0.005735330687809215
165190,0.011389523176650186
165191,0.09495273013741172
165192,0.13234171413177404
165193,0.07271715976213843
165194,0.451114177143028
165195,0.04971486053047361
165196,0.19694017279284484
165197,0.7255832524713643
165198,0.4976459165709207
165199,0.15434314314643238
165200,0.40472726674769
165201,0.681924976092792
165202,0.5382490102925127
165203,0.7255832524713643
