id,Exited
165034,0.03743141929324292
165035,0.8672458823923214
165036,0.03576611132225215
165037,0.24220557280055668
165038,0.2791113143650123
165039,0.03285654451892886
165040,0.043890479205266564
165041,0.04546806839228405
165042,0.686155844773858
165043,0.03218477210396874
165044,0.07130591073320583
165045,0.033509866877287985
165046,0.03177453517591658
165047,0.09157920843881986
165048,0.8090127971264878
165049,0.042131179671936074
165050,0.049000444210209465
165051,0.3285905761277084
165052,0.03380893521890083
165053,0.045286106366071624
165054,0.033602239392036555
165055,0.04239548476639999
165056,0.10647861792458993
165057,0.03223160661335574
165058,0.46726763378895414
165059,0.07467380525547972
165060,0.9147426730013052
165061,0.736502684945619
165062,0.04392204994712833
165063,0.7775975557043976
165064,0.0329498210592089
165065,0.04036149748641786
165066,0.08930228219210874
165067,0.09567953039756885
165068,0.03458924816640062
165069,0.03565815847799358
165070,0.8878226566501041
165071,0.03939594764070446
165072,0.05886394363267517
165073,0.8981238511992103
165074,0.49353793040361416
165075,0.07585310507630721
165076,0.08092106419905022
165077,0.03303519286794321
165078,0.2967714103855286
165079,0.175606412376918
165080,0.03280071648321281
165081,0.05256827165810575
165082,0.03127550977206734
165083,0.24347975293561572
165084,0.03899722501428392
165085,0.03171543974447835
165086,0.0320459858647865
165087,0.6303965269867987
165088,0.03367717324399634
165089,0.058081453183026925
165090,0.04557697201282584
165091,0.03666747917731497
165092,0.03160599808334469
165093,0.06785994368876261
165094,0.032580738324434914
165095,0.041561159334978955
165096,0.34355796934022415
165097,0.06505105796642414
165098,0.04375076494902616
165099,0.032691666965336326
165100,0.8706963999060697
165101,0.04576796796222758
165102,0.03965747631761065
165103,0.03950506339676231
165104,0.09477480448424926
165105,0.6677016099587986
165106,0.3251236001076295
165107,0.03677213771644736
165108,0.031833442758169385
165109,0.12513392423869224
165110,0.05403657818779948
165111,0.041078645346464424
165112,0.054089523395404356
165113,0.03397145950836107
165114,0.03529567396687805
165115,0.03831446845897517
165116,0.4916215487760866
165117,0.04495777999265098
165118,0.4214835928222876
165119,0.07082235225048225
165120,0.05329917549306142
165121,0.3510489927843422
165122,0.050337139257671616
165123,0.08196007195815712
165124,0.1795583725218284
165125,0.03365639415386478
165126,0.03476849351597564
165127,0.033872312215098496
165128,0.034652205998102634
165129,0.032592639053997445
165130,0.9133377018100105
165131,0.034782103568813186
165132,0.1439909072559309
165133,0.04558709768940113
165134,0.0357993251541489
165135,0.07328455257926124
165136,0.031347793229302645
165137,0.10238113474589745
165138,0.833298291077625
165139,0.8104039181971621
165140,0.05283146289180466
165141,0.036958683527730456
165142,0.031506810416100595
165143,0.0943802584909237
165144,0.22725981320346794
165145,0.3715479280753363
165146,0.18958097588234055
165147,0.05611931327791333
165148,0.03754521685678724
165149,0.03529241738796195
165150,0.03516626323819933
165151,0.7652018906284545
165152,0.7409929190639005
165153,0.03486204430576943
165154,0.03245836198649596
165155,0.0369047792343024
165156,0.03128269660817422
165157,0.039278150008281075
165158,0.5014993262948666
165159,0.05306858316623332
165160,0.03380375871654199
165161,0.032735492737326205
165162,0.8264776777294032
165163,0.03539467592126101
165164,0.03412409973079472
165165,0.07902669744821204
165166,0.9158932047813715
165167,0.03658895013034854
165168,0.03370494993536473
165169,0.04665039557747563
